Country code,Country name,Series code,Series name,SCALE,Decimals,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
BFA,Burkina Faso,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
BGD,Bangladesh,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
BGR,Bulgaria,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
BHR,Bahrain,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
BHS,"Bahamas, The",EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
BIH,Bosnia and Herzegovina,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
BLR,Belarus,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
BLZ,Belize,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
BMU,Bermuda,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
BOL,Bolivia,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
BRA,Brazil,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
BRB,Barbados,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
BRN,Brunei Darussalam,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
BTN,Bhutan,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
BWA,Botswana,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
CAF,Central African Republic,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
CHE,Switzerland,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
CHI,Channel Islands,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
CHL,Chile,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
CHN,China,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
CIV,Cote d'Ivoire,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
CMR,Cameroon,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
COG,"Congo, Rep.",EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
COK,Cook Islands,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
COL,Colombia,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
COM,Comoros,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
CPV,Cape Verde,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
CRI,Costa Rica,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
CUB,Cuba,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
CUW,Curacao,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
CYM,Cayman Islands,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
CYP,Cyprus,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
CZE,Czech Republic,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
DEU,Germany,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
DJI,Djibouti,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
DMA,Dominica,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
DNK,Denmark,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
DOM,Dominican Republic,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
DZA,Algeria,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
EAP,East Asia & Pacific,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
ECA,Europe & Central Asia,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
ECU,Ecuador,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
EGY,"Egypt, Arab Rep.",EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
EMU,Euro area,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
ERI,Eritrea,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
ESP,Spain,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
EST,Estonia,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
ETH,Ethiopia,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
FIN,Finland,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
FJI,Fiji,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
FRA,France,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
FRO,Faeroe Islands,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
FSM,"Micronesia, Fed. Sts.",EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
GAB,Gabon,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
GBR,United Kingdom,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
GEO,Georgia,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
GHA,Ghana,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
GIB,Gibraltar,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
GIN,Guinea,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
GMB,"Gambia, The",EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
GNB,Guinea-Bissau,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
GNQ,Equatorial Guinea,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
GRC,Greece,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
GRD,Grenada,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
GRL,Greenland,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
GTM,Guatemala,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
GUM,Guam,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
GUY,Guyana,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
HIC,High income,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
HKG,"Hong Kong SAR, China",EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
HND,Honduras,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
HRV,Croatia,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
HTI,Haiti,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
HUN,Hungary,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
IDN,Indonesia,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
IMY,Isle of Man,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
IND,India,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
IRL,Ireland,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
IRN,"Iran, Islamic Rep.",EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
IRQ,Iraq,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
ISL,Iceland,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
ISR,Israel,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
JAM,Jamaica,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
JOR,Jordan,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
JPN,Japan,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
KAZ,Kazakhstan,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
KGZ,Kyrgyz Republic,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
KHM,Cambodia,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
KIR,Kiribati,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
KNA,St. Kitts and Nevis,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
KOR,"Korea, Rep.",EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
KSV,Kosovo,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
KWT,Kuwait,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
LAC,Latin America & Caribbean,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
LAO,Lao PDR,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
LBN,Lebanon,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
LBR,Liberia,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
LBY,Libya,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
LCA,St. Lucia,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
LIC,Low income,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
LIE,Liechtenstein,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
LKA,Sri Lanka,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
LMC,Lower middle income,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
LMY,Low & middle income,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
LSO,Lesotho,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
LTU,Lithuania,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
LUX,Luxembourg,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
LVA,Latvia,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
MAC,"Macao SAR, China",EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
MAF,St. Martin (French part),EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
MAR,Morocco,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
MCO,Monaco,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
MDA,Moldova,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
MDG,Madagascar,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
MDV,Maldives,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
MHL,Marshall Islands,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
MIC,Middle income,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
MKD,"Macedonia, FYR",EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
MLI,Mali,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
MLT,Malta,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
MMR,Myanmar,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
MNA,Middle East & North Africa,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
MNE,Montenegro,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
MNG,Mongolia,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
MNP,Northern Mariana Islands,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
MOZ,Mozambique,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
MRT,Mauritania,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
MUS,Mauritius,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
MYT,Mayotte,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
NAM,Namibia,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
NCL,New Caledonia,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
NER,Niger,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
NIC,Nicaragua,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
NIU,Niue,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
NLD,Netherlands,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
NOR,Norway,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
NPL,Nepal,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
NRU,Nauru,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
NZL,New Zealand,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
OMN,Oman,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
PAN,Panama,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
PER,Peru,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
PLW,Palau,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
PNG,Papua New Guinea,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
POL,Poland,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
PRI,Puerto Rico,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
PRK,"Korea, Dem. Rep.",EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
PRT,Portugal,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
PRY,Paraguay,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
PYF,French Polynesia,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
QAT,Qatar,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
ROM,Romania,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
RUS,Russian Federation,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
RWA,Rwanda,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
SAS,South Asia,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
SAU,Saudi Arabia,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
SDN,Sudan,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
SEN,Senegal,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
SGP,Singapore,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
SID,Small island developing states,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
SLB,Solomon Islands,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
SLE,Sierra Leone,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
SLV,El Salvador,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
SMR,San Marino,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
SOM,Somalia,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
SRB,Serbia,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
SSA,Sub-Saharan Africa,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
STP,Sao Tome and Principe,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
SUR,Suriname,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
SVK,Slovak Republic,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
SVN,Slovenia,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
SWE,Sweden,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
SWZ,Swaziland,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
SXM,Sint Maarten (Dutch part),EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
SYC,Seychelles,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
SYR,Syrian Arab Republic,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
TCA,Turks and Caicos Islands,EN.CLC.IERU,Issued Emission Reduction Units (ERUs) from JI (thousands),Text,Text,,,,,,,,,,,,,,,,,,,,,
