Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
HP1,PM10,19/03/2019 11:00,7.10000,ug/m3,P
HP1,PM10,19/03/2019 12:00,7.60000,ug/m3,P
HP1,PM10,19/03/2019 13:00,7.70000,ug/m3,P
HP1,PM10,19/03/2019 14:00,8.40000,ug/m3,P
HP1,PM10,19/03/2019 15:00,8.80000,ug/m3,P
HP1,PM10,19/03/2019 16:00,8.20000,ug/m3,P
HP1,PM10,19/03/2019 17:00,7.00000,ug/m3,P
HP1,PM10,19/03/2019 18:00,7.30000,ug/m3,P
HP1,PM10,19/03/2019 19:00,9.30000,ug/m3,P
HP1,PM10,19/03/2019 20:00,12.50000,ug/m3,P
HP1,PM10,19/03/2019 21:00,14.90000,ug/m3,P
HP1,PM10,19/03/2019 22:00,15.90000,ug/m3,P
HP1,PM10,19/03/2019 23:00,16.30000,ug/m3,P
HP1,PM10,20/03/2019 00:00,15.50000,ug/m3,P
HP1,PM10,20/03/2019 01:00,14.30000,ug/m3,P
HP1,PM10,20/03/2019 02:00,13.20000,ug/m3,P
HP1,PM10,20/03/2019 03:00,12.20000,ug/m3,P
HP1,PM10,20/03/2019 04:00,10.50000,ug/m3,P
HP1,PM10,20/03/2019 05:00,9.80000,ug/m3,P
HP1,PM10,20/03/2019 06:00,8.10000,ug/m3,P
HP1,PM10,20/03/2019 07:00,8.30000,ug/m3,P
HP1,PM10,20/03/2019 08:00,7.70000,ug/m3,P
HP1,PM10,20/03/2019 09:00,8.20000,ug/m3,P
HP1,PM10,20/03/2019 10:00,8.40000,ug/m3,P
HP1,PM10,20/03/2019 11:00,8.20000,ug/m3,P
HP1,PM10,20/03/2019 12:00,6.60000,ug/m3,P
HP1,PM10,20/03/2019 13:00,10.20000,ug/m3,P
HP1,PM10,20/03/2019 14:00,13.70000,ug/m3,P
HP1,PM10,20/03/2019 15:00,10.80000,ug/m3,P
HP1,PM10,20/03/2019 16:00,14.20000,ug/m3,P
HP1,PM10,20/03/2019 17:00,11.40000,ug/m3,P
HP1,PM10,20/03/2019 18:00,9.60000,ug/m3,P
HP1,PM10,20/03/2019 19:00,9.50000,ug/m3,P
HP1,PM10,20/03/2019 20:00,10.30000,ug/m3,P
HP1,PM10,20/03/2019 21:00,12.60000,ug/m3,P
HP1,PM10,20/03/2019 22:00,10.20000,ug/m3,P
HP1,PM10,20/03/2019 23:00,9.50000,ug/m3,P
HP1,PM10,21/03/2019 00:00,9.10000,ug/m3,P
HP1,PM10,21/03/2019 01:00,10.00000,ug/m3,P
HP1,PM10,21/03/2019 02:00,9.00000,ug/m3,P
HP1,PM10,21/03/2019 03:00,9.50000,ug/m3,P
HP1,PM10,21/03/2019 04:00,11.00000,ug/m3,P
HP1,PM10,21/03/2019 05:00,9.30000,ug/m3,P
HP1,PM10,21/03/2019 06:00,8.70000,ug/m3,P
HP1,PM10,21/03/2019 07:00,10.20000,ug/m3,P
HP1,PM10,21/03/2019 08:00,10.90000,ug/m3,P
HP1,PM10,21/03/2019 09:00,8.80000,ug/m3,P
HP1,PM10,21/03/2019 10:00,17.10000,ug/m3,P
HP1,PM10,21/03/2019 11:00,9.20000,ug/m3,P
HP1,PM10,21/03/2019 12:00,12.40000,ug/m3,P
HP1,PM10,21/03/2019 13:00,12.90000,ug/m3,P
HP1,PM10,21/03/2019 14:00,12.40000,ug/m3,P
HP1,PM10,21/03/2019 15:00,13.20000,ug/m3,P
HP1,PM10,21/03/2019 16:00,14.70000,ug/m3,P
HP1,PM10,21/03/2019 17:00,14.10000,ug/m3,P
HP1,PM10,21/03/2019 18:00,14.20000,ug/m3,P
HP1,PM10,21/03/2019 19:00,16.70000,ug/m3,P
HP1,PM10,21/03/2019 20:00,18.00000,ug/m3,P
HP1,PM10,21/03/2019 21:00,19.00000,ug/m3,P
HP1,PM10,21/03/2019 22:00,18.90000,ug/m3,P
HP1,PM10,21/03/2019 23:00,17.80000,ug/m3,P
HP1,PM10,22/03/2019 00:00,16.80000,ug/m3,P
HP1,PM10,22/03/2019 01:00,14.90000,ug/m3,P
HP1,PM10,22/03/2019 02:00,13.10000,ug/m3,P
HP1,PM10,22/03/2019 03:00,14.40000,ug/m3,P
HP1,PM10,22/03/2019 04:00,12.90000,ug/m3,P
HP1,PM10,22/03/2019 05:00,12.60000,ug/m3,P
HP1,PM10,22/03/2019 06:00,9.60000,ug/m3,P
HP1,PM10,22/03/2019 07:00,8.80000,ug/m3,P
HP1,PM10,22/03/2019 08:00,10.90000,ug/m3,P
HP1,PM10,22/03/2019 09:00,13.20000,ug/m3,P
HP1,PM10,22/03/2019 10:00,12.30000,ug/m3,P
HP1,PM10,22/03/2019 11:00,12.60000,ug/m3,P
HP1,PM10,22/03/2019 12:00,13.50000,ug/m3,P
HP1,PM10,22/03/2019 13:00,14.10000,ug/m3,P
HP1,PM10,22/03/2019 14:00,15.00000,ug/m3,P
HP1,PM10,22/03/2019 15:00,15.10000,ug/m3,P
HP1,PM10,22/03/2019 16:00,18.00000,ug/m3,P
HP1,PM10,22/03/2019 17:00,16.60000,ug/m3,P
HP1,PM10,22/03/2019 18:00,18.10000,ug/m3,P
HP1,PM10,22/03/2019 19:00,18.00000,ug/m3,P
HP1,PM10,22/03/2019 20:00,16.60000,ug/m3,P
HP1,PM10,22/03/2019 21:00,19.10000,ug/m3,P
HP1,PM10,22/03/2019 22:00,16.80000,ug/m3,P
HP1,PM10,22/03/2019 23:00,17.00000,ug/m3,P
HP1,PM10,23/03/2019 00:00,18.30000,ug/m3,P
HP1,PM10,23/03/2019 01:00,20.00000,ug/m3,P
HP1,PM10,23/03/2019 02:00,20.80000,ug/m3,P
HP1,PM10,23/03/2019 03:00,20.60000,ug/m3,P
HP1,PM10,23/03/2019 04:00,21.40000,ug/m3,P
HP1,PM10,23/03/2019 05:00,22.80000,ug/m3,P
HP1,PM10,23/03/2019 06:00,19.70000,ug/m3,P
HP1,PM10,23/03/2019 07:00,16.60000,ug/m3,P
HP1,PM10,23/03/2019 08:00,16.60000,ug/m3,P
HP1,PM10,23/03/2019 09:00,15.30000,ug/m3,P
HP1,PM10,23/03/2019 10:00,12.60000,ug/m3,P
HP1,PM10,23/03/2019 11:00,12.30000,ug/m3,P
HP1,PM10,23/03/2019 12:00,14.30000,ug/m3,P
HP1,PM10,23/03/2019 13:00,12.70000,ug/m3,P
HP1,PM10,23/03/2019 14:00,13.40000,ug/m3,P
HP1,PM10,23/03/2019 15:00,15.60000,ug/m3,P
HP1,PM10,23/03/2019 16:00,16.10000,ug/m3,P
HP1,PM10,23/03/2019 17:00,17.30000,ug/m3,P
HP1,PM10,23/03/2019 18:00,16.60000,ug/m3,P
HP1,PM10,23/03/2019 19:00,15.00000,ug/m3,P
HP1,PM10,23/03/2019 20:00,19.40000,ug/m3,P
HP1,PM10,23/03/2019 21:00,20.50000,ug/m3,P
HP1,PM10,23/03/2019 22:00,21.50000,ug/m3,P
HP1,PM10,23/03/2019 23:00,21.70000,ug/m3,P
HP1,PM10,24/03/2019 00:00,23.10000,ug/m3,P
HP1,PM10,24/03/2019 01:00,22.70000,ug/m3,P
HP1,PM10,24/03/2019 02:00,21.00000,ug/m3,P
HP1,PM10,24/03/2019 03:00,20.60000,ug/m3,P
HP1,PM10,24/03/2019 04:00,22.30000,ug/m3,P
HP1,PM10,24/03/2019 05:00,22.10000,ug/m3,P
HP1,PM10,24/03/2019 06:00,22.40000,ug/m3,P
HP1,PM10,24/03/2019 07:00,27.90000,ug/m3,P
HP1,PM10,24/03/2019 08:00,27.40000,ug/m3,P
HP1,PM10,24/03/2019 09:00,26.60000,ug/m3,P
HP1,PM10,24/03/2019 10:00,18.10000,ug/m3,P
HP1,PM10,24/03/2019 11:00,17.90000,ug/m3,P
HP1,PM10,24/03/2019 12:00,17.50000,ug/m3,P
HP1,PM10,24/03/2019 13:00,17.60000,ug/m3,P
HP1,PM10,24/03/2019 14:00,12.20000,ug/m3,P
HP1,PM10,24/03/2019 15:00,13.00000,ug/m3,P
HP1,PM10,24/03/2019 16:00,12.20000,ug/m3,P
HP1,PM10,24/03/2019 17:00,10.20000,ug/m3,P
HP1,PM10,24/03/2019 18:00,9.50000,ug/m3,P
HP1,PM10,24/03/2019 19:00,8.50000,ug/m3,P
HP1,PM10,24/03/2019 20:00,6.70000,ug/m3,P
HP1,PM10,24/03/2019 21:00,6.70000,ug/m3,P
HP1,PM10,24/03/2019 22:00,8.20000,ug/m3,P
HP1,PM10,24/03/2019 23:00,7.60000,ug/m3,P
HP1,PM10,25/03/2019 00:00,7.40000,ug/m3,P
HP1,PM10,25/03/2019 01:00,8.80000,ug/m3,P
HP1,PM10,25/03/2019 02:00,9.20000,ug/m3,P
HP1,PM10,25/03/2019 03:00,9.20000,ug/m3,P
HP1,PM10,25/03/2019 04:00,12.40000,ug/m3,P
HP1,PM10,25/03/2019 05:00,17.60000,ug/m3,P
HP1,PM10,25/03/2019 06:00,16.20000,ug/m3,P
HP1,PM10,25/03/2019 07:00,15.20000,ug/m3,P
HP1,PM10,25/03/2019 08:00,13.50000,ug/m3,P
HP1,PM10,25/03/2019 09:00,12.20000,ug/m3,P
HP1,PM10,25/03/2019 10:00,11.10000,ug/m3,P
HP1,PM10,25/03/2019 11:00,10.70000,ug/m3,P
HP1,PM10,25/03/2019 12:00,11.50000,ug/m3,P
HP1,PM10,25/03/2019 13:00,10.30000,ug/m3,P
HP1,PM10,25/03/2019 14:00,11.90000,ug/m3,P
HP1,PM10,25/03/2019 15:00,14.30000,ug/m3,P
HP1,PM10,25/03/2019 16:00,15.60000,ug/m3,P
HP1,PM10,25/03/2019 17:00,15.80000,ug/m3,P
HP1,PM10,25/03/2019 18:00,16.00000,ug/m3,P
HP1,PM10,25/03/2019 19:00,18.80000,ug/m3,P
HP1,PM10,25/03/2019 20:00,20.00000,ug/m3,P
HP1,PM10,25/03/2019 21:00,20.30000,ug/m3,P
HP1,PM10,25/03/2019 22:00,19.00000,ug/m3,P
HP1,PM10,25/03/2019 23:00,19.50000,ug/m3,P
HP1,PM10,26/03/2019 00:00,21.80000,ug/m3,P
HP1,PM10,26/03/2019 01:00,20.50000,ug/m3,P
HP1,PM10,26/03/2019 02:00,19.50000,ug/m3,P
HP1,PM10,26/03/2019 03:00,18.80000,ug/m3,P
HP1,PM10,26/03/2019 04:00,18.70000,ug/m3,P
HP1,PM10,26/03/2019 05:00,23.30000,ug/m3,P
HP1,PM10,26/03/2019 06:00,24.50000,ug/m3,P
HP1,PM10,26/03/2019 07:00,26.20000,ug/m3,P
HP1,PM10,26/03/2019 08:00,25.00000,ug/m3,P
HP1,PM10,26/03/2019 09:00,27.10000,ug/m3,P
HP1,PM10,26/03/2019 10:00,28.20000,ug/m3,P
HP1,PM10,26/03/2019 11:00,18.30000,ug/m3,P
HP1,PM10,26/03/2019 12:00,15.90000,ug/m3,P
HP1,PM10,26/03/2019 13:00,15.20000,ug/m3,P
HP1,PM10,26/03/2019 14:00,14.40000,ug/m3,P
HP1,PM10,26/03/2019 15:00,17.40000,ug/m3,P
HP1,PM10,26/03/2019 16:00,16.10000,ug/m3,P
HP1,PM10,26/03/2019 17:00,16.20000,ug/m3,P
HP1,PM10,26/03/2019 18:00,16.90000,ug/m3,P
HP1,PM10,26/03/2019 19:00,21.10000,ug/m3,P
HP1,PM10,26/03/2019 20:00,28.70000,ug/m3,P
HP1,PM10,26/03/2019 21:00,31.10000,ug/m3,P
HP1,PM10,26/03/2019 22:00,30.30000,ug/m3,P
HP1,PM10,26/03/2019 23:00,29.50000,ug/m3,P
HP1,PM10,27/03/2019 00:00,19.00000,ug/m3,P
HP1,PM10,27/03/2019 01:00,16.80000,ug/m3,P
HP1,PM10,27/03/2019 02:00,12.20000,ug/m3,P
HP1,PM10,27/03/2019 03:00,11.80000,ug/m3,P
HP1,PM10,27/03/2019 04:00,11.00000,ug/m3,P
HP1,PM10,27/03/2019 05:00,13.50000,ug/m3,P
HP1,PM10,27/03/2019 06:00,13.40000,ug/m3,P
HP1,PM10,27/03/2019 07:00,16.70000,ug/m3,P
HP1,PM10,27/03/2019 08:00,23.60000,ug/m3,P
HP1,PM10,27/03/2019 09:00,24.50000,ug/m3,P
HP1,PM10,27/03/2019 10:00,27.50000,ug/m3,P
HP1,PM10,27/03/2019 11:00,18.30000,ug/m3,P
HP1,PM10,27/03/2019 12:00,9.60000,ug/m3,P
HP1,PM10,27/03/2019 13:00,11.90000,ug/m3,P
HP1,PM10,27/03/2019 14:00,12.70000,ug/m3,P
HP1,PM10,27/03/2019 15:00,16.10000,ug/m3,P
HP1,PM10,27/03/2019 16:00,18.50000,ug/m3,P
HP1,PM10,27/03/2019 17:00,17.80000,ug/m3,P
HP1,PM10,27/03/2019 18:00,17.30000,ug/m3,P
HP1,PM10,27/03/2019 19:00,18.00000,ug/m3,P
HP1,PM10,27/03/2019 20:00,29.00000,ug/m3,P
HP1,PM10,27/03/2019 21:00,27.80000,ug/m3,P
HP1,PM10,27/03/2019 22:00,33.00000,ug/m3,P
HP1,PM10,27/03/2019 23:00,72.90000,ug/m3,P
HP1,PM10,28/03/2019 00:00,99.00000,ug/m3,P
HP1,PM10,28/03/2019 01:00,65.40000,ug/m3,P
HP1,PM10,28/03/2019 02:00,73.10000,ug/m3,P
HP1,PM10,28/03/2019 03:00,37.60000,ug/m3,P
HP1,PM10,28/03/2019 04:00,28.50000,ug/m3,P
HP1,PM10,28/03/2019 05:00,22.40000,ug/m3,P
HP1,PM10,28/03/2019 06:00,22.10000,ug/m3,P
HP1,PM10,28/03/2019 07:00,22.60000,ug/m3,P
HP1,PM10,28/03/2019 08:00,23.20000,ug/m3,P
HP1,PM10,28/03/2019 09:00,29.70000,ug/m3,P
HP1,PM10,28/03/2019 10:00,30.20000,ug/m3,P
HP1,PM10,28/03/2019 11:00,23.40000,ug/m3,P
HP1,PM10,28/03/2019 12:00,21.20000,ug/m3,P
HP1,PM10,28/03/2019 13:00,22.70000,ug/m3,P
HP1,PM10,28/03/2019 14:00,22.70000,ug/m3,P
HP1,PM10,28/03/2019 15:00,22.50000,ug/m3,P
HP1,PM10,28/03/2019 16:00,22.30000,ug/m3,P
HP1,PM10,28/03/2019 17:00,21.30000,ug/m3,P
HP1,PM10,28/03/2019 18:00,18.50000,ug/m3,P
HP1,PM10,28/03/2019 19:00,16.70000,ug/m3,P
HP1,PM10,28/03/2019 20:00,21.40000,ug/m3,P
HP1,PM10,28/03/2019 21:00,28.20000,ug/m3,P
HP1,PM10,28/03/2019 22:00,29.00000,ug/m3,P
HP1,PM10,28/03/2019 23:00,27.70000,ug/m3,P
HP1,PM10,29/03/2019 00:00,26.80000,ug/m3,P
HP1,PM10,29/03/2019 01:00,25.30000,ug/m3,P
HP1,PM10,29/03/2019 02:00,23.60000,ug/m3,P
HP1,PM10,29/03/2019 03:00,25.50000,ug/m3,P
HP1,PM10,29/03/2019 04:00,24.80000,ug/m3,P
HP1,PM10,29/03/2019 05:00,26.10000,ug/m3,P
HP1,PM10,29/03/2019 06:00,24.20000,ug/m3,P
HP1,PM10,29/03/2019 07:00,23.40000,ug/m3,P
HP1,PM10,29/03/2019 08:00,18.30000,ug/m3,P
HP1,PM10,29/03/2019 09:00,21.10000,ug/m3,P
HP1,PM10,29/03/2019 10:00,23.00000,ug/m3,P
HP1,PM10,29/03/2019 11:00,27.00000,ug/m3,P
HP1,PM10,29/03/2019 12:00,31.70000,ug/m3,P
HP1,PM10,29/03/2019 13:00,30.40000,ug/m3,P
HP1,PM10,29/03/2019 14:00,28.10000,ug/m3,P
HP1,PM10,29/03/2019 15:00,32.50000,ug/m3,P
HP1,PM10,29/03/2019 16:00,32.50000,ug/m3,P
HP1,PM10,29/03/2019 17:00,49.70000,ug/m3,P
HP1,PM10,29/03/2019 18:00,53.90000,ug/m3,P
HP1,PM10,29/03/2019 19:00,58.70000,ug/m3,P
HP1,PM10,29/03/2019 20:00,61.00000,ug/m3,P
HP1,PM10,29/03/2019 21:00,62.80000,ug/m3,P
HP1,PM10,29/03/2019 22:00,68.00000,ug/m3,P
HP1,PM10,29/03/2019 23:00,76.20000,ug/m3,P
HP1,PM10,30/03/2019 00:00,63.10000,ug/m3,P
HP1,PM10,30/03/2019 01:00,61.00000,ug/m3,P
HP1,PM10,30/03/2019 02:00,65.00000,ug/m3,P
HP1,PM10,30/03/2019 03:00,64.60000,ug/m3,P
HP1,PM10,30/03/2019 04:00,61.30000,ug/m3,P
HP1,PM10,30/03/2019 05:00,51.10000,ug/m3,P
HP1,PM10,30/03/2019 06:00,49.70000,ug/m3,P
HP1,PM10,30/03/2019 07:00,62.00000,ug/m3,P
HP1,PM10,30/03/2019 08:00,69.90000,ug/m3,P
HP1,PM10,30/03/2019 09:00,67.50000,ug/m3,P
HP1,PM10,30/03/2019 10:00,56.20000,ug/m3,P
HP1,PM10,30/03/2019 11:00,44.40000,ug/m3,P
HP1,PM10,30/03/2019 12:00,35.60000,ug/m3,P
HP1,PM10,30/03/2019 13:00,30.90000,ug/m3,P
HP1,PM10,30/03/2019 14:00,32.50000,ug/m3,P
HP1,PM10,30/03/2019 15:00,29.70000,ug/m3,P
HP1,PM10,30/03/2019 16:00,28.30000,ug/m3,P
HP1,PM10,30/03/2019 17:00,31.40000,ug/m3,P
HP1,PM10,30/03/2019 18:00,41.90000,ug/m3,P
HP1,PM10,30/03/2019 19:00,54.70000,ug/m3,P
HP1,PM10,30/03/2019 20:00,59.70000,ug/m3,P
HP1,PM10,30/03/2019 21:00,47.20000,ug/m3,P
HP1,PM10,30/03/2019 22:00,44.30000,ug/m3,P
HP1,PM10,30/03/2019 23:00,45.80000,ug/m3,P
HP1,PM10,31/03/2019 00:00,54.70000,ug/m3,P
HP1,PM10,31/03/2019 01:00,71.20000,ug/m3,P
HP1,PM10,31/03/2019 02:00,87.70000,ug/m3,P
HP1,PM10,31/03/2019 03:00,88.90000,ug/m3,P
HP1,PM10,31/03/2019 04:00,64.00000,ug/m3,P
HP1,PM10,31/03/2019 05:00,43.80000,ug/m3,P
HP1,PM10,31/03/2019 06:00,27.40000,ug/m3,P
HP1,PM10,31/03/2019 07:00,21.80000,ug/m3,P
HP1,PM10,31/03/2019 08:00,17.40000,ug/m3,P
HP1,PM10,31/03/2019 09:00,14.80000,ug/m3,P
HP1,PM10,31/03/2019 10:00,13.60000,ug/m3,P
HP1,PM10,31/03/2019 11:00,15.90000,ug/m3,P
HP1,PM10,31/03/2019 12:00,17.70000,ug/m3,P
HP1,PM10,31/03/2019 13:00,15.70000,ug/m3,P
HP1,PM10,31/03/2019 14:00,14.00000,ug/m3,P
HP1,PM10,31/03/2019 15:00,13.00000,ug/m3,P
HP1,PM10,31/03/2019 16:00,12.90000,ug/m3,P
HP1,PM10,31/03/2019 17:00,12.30000,ug/m3,P
HP1,PM10,31/03/2019 18:00,13.90000,ug/m3,P
HP1,PM10,31/03/2019 19:00,14.00000,ug/m3,P
HP1,PM10,31/03/2019 20:00,13.50000,ug/m3,P
HP1,PM10,31/03/2019 21:00,16.10000,ug/m3,P
HP1,PM10,31/03/2019 22:00,15.30000,ug/m3,P
HP1,PM10,31/03/2019 23:00,16.30000,ug/m3,P
HP1,PM10,01/04/2019 00:00,17.70000,ug/m3,P
HP1,PM10,01/04/2019 01:00,18.50000,ug/m3,P
HP1,PM10,01/04/2019 02:00,19.40000,ug/m3,P
HP1,PM10,01/04/2019 03:00,18.00000,ug/m3,P
HP1,PM10,01/04/2019 04:00,18.70000,ug/m3,P
HP1,PM10,01/04/2019 05:00,20.30000,ug/m3,P
HP1,PM10,01/04/2019 06:00,24.90000,ug/m3,P
HP1,PM10,01/04/2019 07:00,29.20000,ug/m3,P
HP1,PM10,01/04/2019 08:00,22.70000,ug/m3,P
HP1,PM10,01/04/2019 09:00,23.70000,ug/m3,P
HP1,PM10,01/04/2019 10:00,22.10000,ug/m3,P
HP1,PM10,01/04/2019 11:00,21.40000,ug/m3,P
HP1,PM10,01/04/2019 12:00,19.30000,ug/m3,P
HP1,PM10,01/04/2019 13:00,16.00000,ug/m3,P
HP1,PM10,01/04/2019 14:00,17.60000,ug/m3,P
HP1,PM10,01/04/2019 15:00,18.70000,ug/m3,P
HP1,PM10,01/04/2019 16:00,19.10000,ug/m3,P
HP1,PM10,01/04/2019 17:00,20.40000,ug/m3,P
HP1,PM10,01/04/2019 18:00,18.60000,ug/m3,P
HP1,PM10,01/04/2019 19:00,21.20000,ug/m3,P
HP1,PM10,01/04/2019 20:00,20.10000,ug/m3,P
HP1,PM10,01/04/2019 21:00,22.80000,ug/m3,P
HP1,PM10,01/04/2019 22:00,26.30000,ug/m3,P
HP1,PM10,01/04/2019 23:00,24.90000,ug/m3,P
HP1,PM10,02/04/2019 00:00,27.10000,ug/m3,P
HP1,PM10,02/04/2019 01:00,29.40000,ug/m3,P
HP1,PM10,02/04/2019 02:00,29.70000,ug/m3,P
HP1,PM10,02/04/2019 03:00,28.70000,ug/m3,P
HP1,PM10,02/04/2019 04:00,32.90000,ug/m3,P
HP1,PM10,02/04/2019 05:00,37.00000,ug/m3,P
HP1,PM10,02/04/2019 06:00,43.30000,ug/m3,P
HP1,PM10,02/04/2019 07:00,56.20000,ug/m3,P
HP1,PM10,02/04/2019 08:00,46.80000,ug/m3,P
HP1,PM10,02/04/2019 09:00,48.30000,ug/m3,P
HP1,PM10,02/04/2019 10:00,34.50000,ug/m3,P
HP1,PM10,02/04/2019 11:00,13.90000,ug/m3,P
HP1,PM10,02/04/2019 12:00,4.40000,ug/m3,P
HP1,PM10,02/04/2019 13:00,4.60000,ug/m3,P
HP1,PM10,02/04/2019 14:00,3.40000,ug/m3,P
HP1,PM10,02/04/2019 15:00,4.00000,ug/m3,P
HP1,PM10,02/04/2019 16:00,3.40000,ug/m3,P
HP1,PM10,02/04/2019 17:00,6.30000,ug/m3,P
HP1,PM10,02/04/2019 18:00,6.10000,ug/m3,P
HP1,PM10,02/04/2019 19:00,10.70000,ug/m3,P
HP1,PM10,02/04/2019 20:00,5.70000,ug/m3,P
HP1,PM10,02/04/2019 21:00,5.10000,ug/m3,P
HP1,PM10,02/04/2019 22:00,6.30000,ug/m3,P
HP1,PM10,02/04/2019 23:00,5.80000,ug/m3,P
HP1,PM10,03/04/2019 00:00,5.60000,ug/m3,P
HP1,PM10,03/04/2019 01:00,8.20000,ug/m3,P
HP1,PM10,03/04/2019 02:00,12.20000,ug/m3,P
HP1,PM10,03/04/2019 03:00,15.10000,ug/m3,P
HP1,PM10,03/04/2019 04:00,19.80000,ug/m3,P
HP1,PM10,03/04/2019 05:00,15.70000,ug/m3,P
HP1,PM10,03/04/2019 06:00,16.60000,ug/m3,P
HP1,PM10,03/04/2019 07:00,18.70000,ug/m3,P
HP1,PM10,03/04/2019 08:00,20.70000,ug/m3,P
HP1,PM10,03/04/2019 09:00,22.20000,ug/m3,P
HP1,PM10,03/04/2019 10:00,16.10000,ug/m3,P
HP1,PM10,03/04/2019 11:00,17.10000,ug/m3,P
HP1,PM10,03/04/2019 12:00,15.00000,ug/m3,P
HP1,PM10,03/04/2019 13:00,14.90000,ug/m3,P
HP1,PM10,03/04/2019 14:00,14.90000,ug/m3,P
HP1,PM10,03/04/2019 15:00,11.20000,ug/m3,P
HP1,PM10,03/04/2019 16:00,9.90000,ug/m3,P
HP1,PM10,03/04/2019 17:00,9.10000,ug/m3,P
HP1,PM10,03/04/2019 18:00,8.50000,ug/m3,P
HP1,PM10,03/04/2019 19:00,11.40000,ug/m3,P
HP1,PM10,03/04/2019 20:00,11.10000,ug/m3,P
HP1,PM10,03/04/2019 21:00,13.10000,ug/m3,P
HP1,PM10,03/04/2019 22:00,15.90000,ug/m3,P
HP1,PM10,03/04/2019 23:00,14.00000,ug/m3,P
HP1,PM10,04/04/2019 00:00,12.40000,ug/m3,P
HP1,PM10,04/04/2019 01:00,8.90000,ug/m3,P
HP1,PM10,04/04/2019 02:00,6.10000,ug/m3,P
HP1,PM10,04/04/2019 03:00,3.90000,ug/m3,P
HP1,PM10,04/04/2019 04:00,3.10000,ug/m3,P
HP1,PM10,04/04/2019 05:00,4.20000,ug/m3,P
HP1,PM10,04/04/2019 06:00,5.50000,ug/m3,P
HP1,PM10,04/04/2019 07:00,6.90000,ug/m3,P
HP1,PM10,04/04/2019 08:00,8.50000,ug/m3,P
HP1,PM10,04/04/2019 09:00,4.60000,ug/m3,P
HP1,PM10,04/04/2019 10:00,8.30000,ug/m3,P
HP1,PM10,04/04/2019 11:00,9.40000,ug/m3,P
HP1,PM10,04/04/2019 12:00,8.90000,ug/m3,P
HP1,PM10,04/04/2019 13:00,9.20000,ug/m3,P
HP1,PM10,04/04/2019 14:00,9.20000,ug/m3,P
HP1,PM10,04/04/2019 15:00,7.20000,ug/m3,P
HP1,PM10,04/04/2019 16:00,7.00000,ug/m3,P
HP1,PM10,04/04/2019 17:00,10.30000,ug/m3,P
HP1,PM10,04/04/2019 18:00,7.80000,ug/m3,P
HP1,PM10,04/04/2019 19:00,10.30000,ug/m3,P
HP1,PM10,04/04/2019 20:00,11.40000,ug/m3,P
HP1,PM10,04/04/2019 21:00,10.60000,ug/m3,P
HP1,PM10,04/04/2019 22:00,10.80000,ug/m3,P
HP1,PM10,04/04/2019 23:00,9.60000,ug/m3,P
HP1,PM10,05/04/2019 00:00,9.30000,ug/m3,P
HP1,PM10,05/04/2019 01:00,9.60000,ug/m3,P
HP1,PM10,05/04/2019 02:00,10.20000,ug/m3,P
HP1,PM10,05/04/2019 03:00,11.20000,ug/m3,P
HP1,PM10,05/04/2019 04:00,13.30000,ug/m3,P
HP1,PM10,05/04/2019 05:00,14.30000,ug/m3,P
HP1,PM10,05/04/2019 06:00,11.80000,ug/m3,P
HP1,PM10,05/04/2019 07:00,11.30000,ug/m3,P
HP1,PM10,05/04/2019 08:00,10.40000,ug/m3,P
HP1,PM10,05/04/2019 09:00,8.50000,ug/m3,P
HP1,PM10,05/04/2019 10:00,5.40000,ug/m3,P
HP1,PM10,05/04/2019 11:00,5.10000,ug/m3,P
HP1,PM10,05/04/2019 12:00,4.40000,ug/m3,P
HP1,PM10,05/04/2019 13:00,5.20000,ug/m3,P
HP1,PM10,05/04/2019 14:00,4.30000,ug/m3,P
HP1,PM10,05/04/2019 15:00,6.10000,ug/m3,P
HP1,PM10,05/04/2019 16:00,16.80000,ug/m3,P
HP1,PM10,05/04/2019 17:00,20.50000,ug/m3,P
HP1,PM10,05/04/2019 18:00,25.20000,ug/m3,P
HP1,PM10,05/04/2019 19:00,29.40000,ug/m3,P
HP1,PM10,05/04/2019 20:00,37.70000,ug/m3,P
HP1,PM10,05/04/2019 21:00,34.40000,ug/m3,P
HP1,PM10,05/04/2019 22:00,30.20000,ug/m3,P
HP1,PM10,05/04/2019 23:00,27.00000,ug/m3,P
HP1,PM10,06/04/2019 00:00,25.80000,ug/m3,P
HP1,PM10,06/04/2019 01:00,22.50000,ug/m3,P
HP1,PM10,06/04/2019 02:00,21.30000,ug/m3,P
HP1,PM10,06/04/2019 03:00,21.20000,ug/m3,P
HP1,PM10,06/04/2019 04:00,20.60000,ug/m3,P
HP1,PM10,06/04/2019 05:00,22.50000,ug/m3,P
HP1,PM10,06/04/2019 06:00,20.80000,ug/m3,P
HP1,PM10,06/04/2019 07:00,20.50000,ug/m3,P
HP1,PM10,06/04/2019 08:00,21.50000,ug/m3,P
HP1,PM10,06/04/2019 09:00,21.20000,ug/m3,P
HP1,PM10,06/04/2019 10:00,21.00000,ug/m3,P
HP1,PM10,06/04/2019 11:00,18.40000,ug/m3,P
HP1,PM10,06/04/2019 12:00,11.50000,ug/m3,P
HP1,PM10,06/04/2019 13:00,10.40000,ug/m3,P
HP1,PM10,06/04/2019 14:00,12.40000,ug/m3,P
